@relation space_ga

@attribute ln(VOTES/POP) numeric
@attribute POP numeric
@attribute EDUCATION numeric
@attribute HOUSES numeric
@attribute INCOME numeric
@attribute XCOORD numeric
@attribute binaryClass {P,N}

@data
-0.396273,13.020165,12.635554,11.834494,15.493532,-71185494,N
-0.472433,12.534912,12.102516,11.463504,14.855483,-70737379,N
-0.85551,13.139502,12.476165,11.207188,15.265479,-70978184,N
-0.523334,13.060726,12.453811,11.811859,15.31178,-71911696,N
-0.35218,8.881697,8.239065,8.087025,10.815389,-83272880,N
-0.327238,8.771215,8.162231,7.868637,10.828956,-86484176,N
-0.518252,10.923453,10.297757,10.011041,13.217686,-86250044,N
-0.480512,10.015253,9.365034,9.111183,12.156031,-83197631,N
-0.312305,9.343997,8.811056,8.476163,11.464628,-85176863,N
-0.460865,9.229751,8.434898,8.388905,11.300215,-83752416,N
-0.401291,8.675393,8.107117,7.738924,10.691899,-88342002,N
-0.41823,10.353894,9.819889,9.475547,12.672523,-85311007,N
-0.421949,11.329591,10.680424,10.397299,13.665832,-83942726,N
-0.371927,8.984067,8.426393,8.101375,11.052587,-86247841,N
-0.55653,11.68347,11.062489,10.656388,13.956566,-86592260,N
-0.550224,10.244841,9.628853,9.292565,12.465247,-85054402,N
-0.531252,11.519524,10.94065,10.529292,13.836221,-85003017,N
-0.552548,10.442697,9.819562,9.53539,12.678583,-85993318,N
-0.351065,9.540795,8.995413,8.625868,11.691423,-85457546,N
-0.365915,9.571645,8.973985,8.698514,11.630851,-84496125,N
-0.44242,9.952421,9.275847,8.92758,11.952212,-84518518,N
-0.457163,9.736842,9.036939,8.877103,11.745695,-84838425,N
-0.394429,10.508623,10.002654,9.614938,12.927525,-84611757,N
-0.277558,8.787526,8.274612,7.924796,10.88187,-84611491,N
-0.414804,10.195672,9.650078,9.264355,12.343894,-86872975,N
-0.346591,9.825202,9.306922,8.956866,11.973882,-87872002,N
-0.413909,11.009969,10.557712,10.006405,13.477812,-84846014,N
-0.39119,9.697385,9.227984,8.712266,11.89748,-84980670,N
-0.50799,12.630137,12.019038,11.657839,15.091298,-83706606,N
-0.466741,9.552084,8.840291,8.714239,11.605906,-84388391,N
-0.370392,9.60562,9.046762,8.728102,11.533238,-89790638,N
-0.451039,10.56584,10.099548,9.57755,12.84911,-85552462,N
-0.574223,10.233726,9.649949,9.247154,12.406508,-84604765,N
-0.574303,10.285479,9.704061,9.347229,12.458841,-84593611,N
-0.568202,10.281376,9.452109,9.126741,12.145388,-88646621,N
-0.451344,10.142071,9.419953,9.262933,12.253667,-82835735,N
-0.48156,12.222664,11.59958,10.928076,14.542518,-84373803,N
-0.520983,10.472403,9.812632,9.454306,12.663725,-85072760,N
-0.537747,9.914872,9.297068,8.872067,11.932616,-83336873,N
-0.297687,9.25081,8.683047,8.405815,11.240657,-88513849,N
-0.67537,10.613983,9.716857,9.282847,12.619932,-84838322,N
-0.539826,11.584027,11.022686,10.555709,13.874646,-84424522,N
-0.487208,11.955314,11.388767,10.80995,14.316265,-85529871,N
-0.39426,8.90463,8.267706,8.07496,11.019743,-85083913,N
-0.417026,12.654064,12.077489,11.623626,15.022551,-85547179,N
-0.212291,7.351158,6.553933,6.553933,9.147081,-88155067,N
-0.345142,8.639942,7.818028,7.85632,10.485116,-85811619,N
-0.473041,10.715462,10.127151,9.766579,13.115337,-83224055,N
-0.232601,9.21164,8.802673,8.298788,11.466442,-86029820,N
-0.537751,11.031384,10.448338,10.05938,13.346735,-84068778,N
-0.459758,11.094892,10.663288,10.172751,13.634834,-83911893,N
-0.492689,8.458928,7.770223,7.50769,10.47161,-85590118,N
-0.210057,8.872908,8.259717,7.986505,10.890777,-85007637,N
-0.494421,13.096309,12.521748,12.114308,15.609229,-82910155,N
-0.438912,9.717098,9.081029,8.817594,11.865714,-86312490,N
-0.592652,10.884086,10.288852,9.663833,13.035635,-87604186,N
-0.436635,9.852036,9.271153,8.936035,12.00305,-86500311,N
-0.667879,10.251712,9.350798,8.978156,12.17203,-85322678,N
-0.443515,9.815039,9.241161,8.918918,11.89364,-87525018,N
-0.394897,10.817476,10.346955,9.868016,13.292022,-84385966,N
-0.290093,8.822175,8.1277,7.997663,10.850424,-85096098,N
-0.586037,11.405095,10.747638,10.433027,13.806018,-83499532,N
-0.527952,10.38801,9.757941,9.50002,12.545441,-85149369,N
-0.229253,8.597482,7.948738,7.805067,10.498084,-84128955,N
-0.473901,11.600488,10.971761,10.626363,13.81746,-86446483,N
-0.451071,10.081634,9.418979,9.229947,12.200492,-85796859,N
-0.443428,13.489618,13.055321,12.484227,16.193452,-83383683,N
-0.441878,9.607639,8.984944,8.726806,11.726463,-86530712,N
-0.360335,9.363405,8.655389,8.515392,11.316862,-84130574,N
-0.271643,8.837246,8.282989,7.982758,10.918936,-89271293,N
-0.458423,9.465912,8.81626,8.601534,11.507008,-85329671,N
-0.353149,8.503905,7.844633,7.690743,10.464188,-84125458,N
-0.361958,9.218904,8.701679,8.302266,11.395863,-84606547,N
-0.34987,11.581546,10.981268,10.633931,13.938912,-86233342,N
-0.371224,9.212239,8.495356,8.379309,11.27444,-83458599,N
-0.248031,9.423676,8.831566,8.626406,11.391887,-84610941,N
-0.494436,11.943356,11.31312,10.94104,14.320153,-84052348,N
-0.5285,11.457635,10.834509,10.518916,13.798077,-82668222,N
-0.589639,10.568698,9.966228,9.643356,12.802227,-85529763,N
-0.436924,10.24153,9.570808,9.358502,12.396528,-82639649,N
-0.323554,8.706987,8.023552,7.807103,10.721106,-86187326,N
-0.436379,10.760877,10.174354,9.841984,13.110859,-84144146,N
-0.521952,10.543445,9.884203,9.633973,12.821926,-83436661,N
-0.570094,10.729153,10.080671,9.787403,12.919268,-86308528,N
-0.545981,12.208869,11.646818,10.813921,14.650171,-83841570,N
-0.617743,14.317668,13.62854,13.213908,16.69394,-83260274,N
-0.446086,9.766178,9.125,8.873468,11.901238,-85579887,N
-0.232642,9.177714,8.563695,8.325791,11.066279,-93413732,N
-0.364509,11.747816,11.305852,10.797144,14.218734,-93240830,N
-0.423274,9.906234,9.223158,8.976515,11.984752,-95668307,N
-0.346135,9.997114,9.256269,8.929038,11.982291,-94923443,N
-0.363223,9.737551,9.092457,8.730044,11.880848,-94000076,N
-0.314513,8.631057,8.013674,7.707962,10.653983,-96413116,N
-0.408852,10.579997,9.93392,9.384798,12.753301,-94063628,N
-0.369319,9.924809,9.225623,8.962776,12.103126,-94720980,N
-0.330103,9.935858,9.367088,9.025576,12.100573,-92680168,N
-0.305407,10.129906,9.591035,9.144948,12.562694,-93798077,N
-0.262819,9.613269,9.030376,8.73295,11.524103,-94321938,N
-0.281336,9.281078,8.653645,8.334472,11.410272,-95563794,N
-0.310144,9.746424,9.195125,8.867287,12.027634,-92908553,N
-0.486123,10.507749,9.804054,9.329633,12.680028,-96494530,N
-0.366367,8.694335,7.895808,7.811973,10.568055,-95379988,N
-0.274733,8.01235,7.603898,7.029973,10.225281,-90442163,N
-0.298929,9.266815,8.675051,8.353026,11.469799,-95183316,N
-0.310779,10.294786,9.704488,9.397152,12.367247,-94071825,N
-0.303505,11.762555,11.379063,10.771575,14.326251,-93064817,N
-0.338884,9.206734,8.656781,8.332549,11.443168,-92862056,N
-0.323532,9.901636,9.233178,8.932609,11.96337,-95454440,N
-0.308595,9.565915,8.971067,8.633019,11.758425,-93947845,N
-0.320252,9.653872,9.021719,8.736329,11.72815,-92088956,N
-0.379741,10.165852,9.571436,9.218408,12.410506,-93350258,N
-0.294543,10.211046,9.628129,9.268609,12.4875,-92722337,N
-0.204621,8.564458,7.912057,7.686621,10.605545,-96010788,N
-0.337282,13.470332,13.052784,12.333969,15.996164,-93474888,N
-0.298772,9.456028,8.844192,8.527935,11.601678,-91491156,N
-0.269374,9.195227,8.613594,8.318498,11.196268,-94913568,N
-0.36291,9.651044,9.042632,8.733272,11.875483,-93293388,N
-0.285433,10.2958,9.771041,9.42311,12.486685,-93626338,N
-0.337321,9.200088,8.570734,8.237744,11.334672,-95156785,N
-0.404133,9.01809,8.321665,8.159947,11.136762,-93298400,N
-0.378978,10.182369,9.53669,9.150909,12.370107,-95008118,N
-0.303629,8.485909,7.869784,7.612337,10.574517,-96779888,N
-0.383323,9.401291,8.80162,8.490438,11.576041,-93769353,N
-0.266409,8.949625,8.270269,8.024862,11.01304,-96175301,N
-0.288295,9.132054,8.64541,8.230577,11.542873,-91387847,N
-0.292296,7.893199,7.244942,7.037906,9.877092,-94903814,N
-0.316788,9.678217,9.098738,8.789355,11.919337,-93732401,N
-0.336645,8.662678,7.96346,7.750615,10.575513,-96271639,N
-0.327949,9.793784,9.100414,8.732788,11.945292,-95840408,N
-0.386676,9.936342,9.305832,8.995661,12.176155,-94271264,N
-0.308232,8.185629,7.369601,7.27448,10.048194,-95810415,N
-0.26763,9.088625,8.369389,8.222554,11.128233,-96377164,N
-0.374627,9.791494,9.189321,8.833608,12.046713,-94556724,N
-0.34787,9.567665,8.933796,8.651374,11.711432,-94527080,N
-0.342934,9.449357,8.736811,8.543835,11.52594,-93632525,N
-0.313411,9.861936,9.080573,8.963672,11.85371,-94267570,N
-0.362373,10.282472,9.713779,9.378732,12.556099,-92750894,N
-0.254274,8.984318,8.320448,8.064951,11.077578,-95761281,N
-0.347759,9.868741,9.251098,8.760296,12.070757,-94245463,N
-0.401308,9.647498,8.967249,8.687105,11.83427,-95757316,N
-0.315917,8.808817,8.104703,7.930925,10.892992,-96462563,N
-0.460308,11.079462,10.651407,10.044379,13.518753,-92399150,N
-0.36183,10.532976,9.849876,9.602112,12.585539,-95713534,N
-0.374145,9.285541,8.654343,8.318742,11.458374,-96035563,N
-0.348653,9.527193,8.841882,8.63693,11.524884,-92736161,N
-0.293074,9.03229,8.293049,8.119101,11.076496,-96253818,N
-0.333285,10.111436,9.445096,9.108972,12.247891,-96399564,N
-0.311054,9.035749,8.406038,8.122668,11.02892,-95447317,N
-0.37714,12.734834,12.238714,11.565034,15.154527,-93099608,N
-0.299434,8.20303,7.415175,7.277248,10.149019,-96096495,N
-0.338047,9.517825,8.857657,8.564458,11.651356,-95253559,N
-0.323697,9.57748,8.912339,8.656433,11.719419,-94955440,N
-0.467243,10.40402,9.700147,9.295967,12.568627,-93297478,N
-0.272159,8.922658,8.24144,7.96137,11.092123,-96247936,N
-0.311884,9.062884,8.303009,8.188133,11.105769,-95799492,N
-0.345236,11.995808,11.45256,10.997556,14.266333,-92462226,N
-0.34509,10.250476,9.7466,9.293578,12.733685,-93534941,N
-0.358875,9.87817,9.329811,8.910181,12.152445,-93768105,N
-0.348938,9.290352,8.524169,8.365672,11.433655,-94229375,N
-0.372461,11.222226,10.471525,10.087266,13.340576,-94610041,N
-0.39832,9.964865,9.385302,9.001962,12.220143,-93223964,N
-0.241624,9.01918,8.303009,7.913155,11.060652,-96000569,N
-0.282576,9.110631,8.421123,8.198089,11.125143,-95681915,N
-0.331304,9.733174,8.994793,8.859931,11.675112,-94898987,N
-0.273566,8.290544,7.609367,7.374002,10.377265,-96469935,N
-0.349221,9.503308,8.890686,8.607765,11.688558,-92239468,N
-0.313051,9.181323,8.466952,8.249575,11.133201,-94958610,N
-0.329909,9.468001,8.868835,8.526351,11.699729,-93589913,N
-0.299069,11.212374,10.836832,10.286434,13.741386,-92889207,N
-0.310681,9.103534,8.437934,8.177516,11.261099,-94614875,N
-0.363001,8.684909,8.020599,7.735433,10.865,-96471038,N
-0.39888,10.437903,9.709842,9.339261,12.559862,-91774907,N
-0.33818,10.541439,9.980865,9.650271,12.855665,-93968086,N
-0.290841,9.203718,8.507345,8.252967,11.243594,-95863302,N
-0.523631,10.163349,9.383453,9.110851,12.210378,-91351407,P
-0.606749,10.047804,9.177817,9.084664,12.159411,-88576325,P
-0.400709,9.095378,8.120291,8.188689,10.965574,-90800782,P
-0.511045,9.52464,8.555067,8.545781,11.335126,-89580462,P
-0.454714,8.594154,7.447168,7.650645,10.42996,-89187010,P
-0.680788,10.262071,9.222763,9.007734,12.12293,-90882087,P
-0.5943,9.296977,8.327001,8.349248,11.12998,-89336877,P
-0.447308,8.796793,7.708411,7.835184,10.583929,-89920015,P
-0.636342,9.389239,8.448914,8.405144,11.304276,-88948026,P
-0.491755,8.70649,7.72312,7.798523,10.519673,-89252415,P
-0.704085,9.05357,7.969012,7.869019,10.855474,-90914312,P
-0.541275,9.354268,8.414052,8.485703,11.32615,-88690981,P
-0.568687,9.551374,8.628735,8.509766,11.538856,-88773933,P
-0.66002,10.053931,9.012133,8.749257,11.934487,-90597271,P
-0.575993,9.800236,8.813885,8.800867,11.692201,-90444667,P
-0.484105,9.268421,8.268219,8.386173,11.170914,-89551947,P
-0.7442,10.450394,9.723044,9.480902,12.668529,-89991991,P
-0.80227,10.77,10.003242,9.610257,12.77758,-89258750,P
-0.326233,8.647168,7.745868,7.762596,10.488548,-90898055,P
-0.512375,9.200492,8.402456,8.351139,11.2226,-88642721,P
-0.592826,8.76499,7.877397,7.898411,10.542258,-88640021,P
-0.536493,9.560504,8.657998,8.487352,11.573955,-89801107,P
-0.61847,9.71396,9.008469,8.786151,11.84761,-89472078,P
-0.938592,11.604939,10.944806,10.387487,13.727292,-89090074,P
-0.666472,12.074859,11.469485,10.893103,14.339478,-90443598,P
-0.558381,9.58672,8.426612,8.513185,11.258343,-90088358,P
-0.530628,9.051813,7.880048,7.804659,10.915579,-90523849,P
-0.482962,7.358194,6.150603,6.137727,9.341719,-90988477,P
-0.621358,9.590009,8.474703,8.683385,11.508857,-88359049,P
-0.76327,11.253377,10.638976,10.229513,13.490456,-88621916,P
-0.546623,9.352447,8.478868,8.470102,11.16572,-89120363,P
-0.44959,8.672144,7.428927,7.632401,10.307218,-91034917,P
-0.368868,9.099074,8.098339,8.239857,11.017579,-89823388,P
-0.58993,10.687709,9.900834,9.706012,12.735303,-89168386,P
-0.42015,8.818334,7.838343,7.843064,10.547051,-88645415,P
-0.888126,10.054619,9.165657,8.7167,11.985389,-89485475,P
-0.620667,9.673886,8.970559,8.76873,11.790497,-89505388,P
-0.730092,10.90051,10.188629,9.771954,13.013802,-88660578,P
-0.405945,9.029298,8.122668,8.174703,11.096197,-90107301,P
-0.51796,9.471858,8.489205,8.5781,11.230364,-89523199,P
-0.736404,10.582739,9.863915,9.556409,12.704548,-88681207,P
-0.687905,10.21123,9.147507,8.78048,12.11064,-90297653,P
-0.485496,9.927741,9.144841,8.963544,11.941032,-90452095,P
-0.866846,10.569135,9.755104,9.371694,12.623644,-88444290,P
-0.658838,10.208432,9.378309,9.100191,12.244606,-90033836,P
-0.479057,9.75771,8.856091,8.838987,11.713962,-89822017,P
-0.555446,9.847182,8.768108,8.774004,11.673998,-89509467,P
-0.697916,10.110298,9.159889,9.142276,12.061001,-88485251,P
-0.550508,9.130864,8.116716,8.12947,10.911701,-89608860,P
-0.56778,9.68918,8.780326,8.770594,11.617276,-89119353,P
-0.578947,9.558741,8.737453,8.654517,11.456609,-89118252,P
-0.417928,9.040382,7.89804,7.986165,10.785249,-88570177,P
-0.739135,10.186521,9.224835,8.812397,12.055378,-88880002,P
-0.535573,9.816185,8.727778,8.788898,11.67993,-89946541,P
-0.623837,10.02818,9.290445,9.086363,12.064538,-89592464,P
-0.411468,8.769196,7.967973,7.895436,10.678261,-88987472,P
-0.575036,10.101354,9.296059,9.111183,12.052315,-90399979,P
-0.625751,9.587886,8.651199,8.682369,11.554394,-89036823,P
-0.724978,9.734181,8.718173,8.77925,11.663559,-88518589,P
-0.499704,8.978156,7.775696,7.862112,10.789257,-90287133,P
-0.621121,10.753019,10.131738,9.798905,13.011646,-89946198,P
-0.618168,9.704305,8.726319,8.745444,11.637803,-89545323,P
-0.476068,8.489411,7.404279,7.130899,10.376954,-90811597,P
-0.525587,9.667005,8.795582,8.739216,11.602757,-89920939,P
-0.483321,9.237956,8.37563,8.350902,11.141963,-89501240,P
-0.565148,8.817594,8.016648,7.816014,10.756988,-89123191,P
-0.926078,10.022914,8.887515,8.658172,11.834378,-90595008,P
-0.624723,9.28619,8.089176,8.11582,11.056335,-90171689,P
-0.615032,9.519662,8.552174,8.35538,11.4682,-89940116,P
-0.563822,9.47616,8.505525,8.520587,11.303241,-88908310,P
-0.613249,9.497997,8.546558,8.585599,11.507792,-88243310,P
-0.574701,8.647168,7.25347,7.158514,10.353894,-90376311,P
-0.564636,9.637437,8.709135,8.69081,11.587959,-89004112,P
-0.451922,9.110962,8.195885,8.192847,11.055214,-90102515,P
-0.646223,10.451436,9.735069,9.353315,12.687257,-90851741,P
-0.819132,10.728452,9.825904,9.540291,12.730345,-90947514,P
-0.531815,9.43875,8.441391,8.537976,11.325077,-88702081,P
-0.446491,8.904359,8.018625,7.954723,10.820318,-89282406,P
-0.412404,8.824237,7.8018,7.755767,10.493383,-91318635,P
-0.437896,9.490998,8.563313,8.565221,11.404416,-89035413,P
-0.459487,9.122165,8.152774,8.155936,10.974403,-89715441,P
-0.538131,9.797071,8.837246,8.638525,11.734195,-90404960,P
-0.712544,9.873904,9.062304,8.650325,11.896881,-92598803,N
-0.40653,9.197255,8.619208,8.287277,11.380525,-94800896,N
-0.587974,8.764366,8.196988,7.695758,10.890274,-95433920,N
-0.462135,9.840867,9.186048,8.920389,12.058651,-91842752,N
-0.443203,9.789647,9.090656,8.918784,11.775828,-93831493,P
-0.439819,9.033603,8.305978,8.127405,11.021396,-94343579,P
-0.438379,9.363834,8.67778,8.438366,11.453749,-94339408,P
-0.451006,9.125545,8.325548,8.312381,11.14581,-93288478,N
-0.364072,8.902047,7.837554,8.034631,10.712238,-90027891,P
-0.696938,11.264067,10.583347,9.898274,13.454268,-92308160,N
-0.599961,11.067341,10.420136,10.026059,13.249602,-94806022,N
-0.64497,10.204629,9.320629,9.215129,12.155427,-90403177,P
-0.3985,8.747511,8.137396,7.895808,10.793516,-93978765,N
-0.589603,10.049534,9.290906,9.004791,12.220296,-91924532,N
-0.397495,9.632138,9.008347,8.774158,11.677762,-92771901,P
-0.588235,10.696661,9.956507,9.604677,12.86367,-89684392,P
-0.462723,9.090205,8.400659,8.172164,11.21623,-93501071,N
-0.471112,8.240913,7.292337,7.328437,10.053501,-90965826,P
-0.591982,10.451204,9.920541,9.49597,12.812422,-94354488,N
-0.536612,9.108861,8.340695,8.262817,11.05733,-93864759,P
-0.451254,8.963032,8.290042,8.062748,11.095924,-92959910,N
-0.416299,9.65143,9.035868,8.786915,11.786762,-93187493,P
-0.500591,8.693161,8.012018,7.791523,10.788865,-91742061,N
-0.554167,11.492866,11.025279,10.442084,13.946373,-94423343,N
-0.474354,9.30665,8.775704,8.393442,11.536681,-94402026,N
-0.447523,10.629513,10.051045,9.516427,12.915897,-92282300,N
-0.4287,9.260558,8.607399,8.3163,11.372916,-92813241,N
-0.610909,9.466145,8.543251,8.56121,11.477257,-91302620,P
-0.39089,8.62784,7.959975,7.786967,10.634869,-93853467,P
-0.478951,9.080118,8.275376,8.220403,10.989656,-93020438,P
-0.484735,8.774777,8.114923,7.884953,10.884461,-93986446,N
-0.432801,8.69768,8.110127,7.774856,10.731777,-94404523,N
-0.532766,9.253879,8.293049,8.317522,11.204251,-91498327,P
-0.450634,9.016998,8.130648,8.130354,10.834154,-92496886,P
-0.79137,10.144078,9.118115,9.121291,12.078387,-90089776,P
-0.591701,10.789051,9.953991,9.848239,13.011559,-91076131,N
-0.464365,9.197154,8.308938,8.32288,11.261652,-91506446,N
-0.429723,8.690474,8.040769,7.808323,10.625659,-94411259,N
-0.577458,11.834523,11.235405,10.742011,14.026912,-93337281,P
-0.562912,9.101083,8.50593,8.197539,11.136004,-93567162,N
-0.47856,8.924257,8.293299,8.045909,10.937295,-93981793,N
-0.39573,9.583007,8.907883,8.673342,11.712465,-93791331,N
-0.423254,8.498214,7.771067,7.697575,10.284933,-93319009,P
-0.476643,8.544419,7.997999,7.667158,10.555683,-95213430,N
-0.495826,8.919587,8.15651,7.931285,10.96554,-92695140,N
-0.554502,9.939048,9.131946,9.029777,11.807601,-91887321,P
-0.537109,8.960211,8.082093,8.0077,10.923688,-90756821,P
-0.579806,13.035419,12.493553,11.915774,15.381772,-94343813,N
-0.605359,11.058874,10.388103,10.087724,13.169098,-94335564,P
-0.576859,11.4898,10.770525,10.580607,13.786027,-90537308,P
-0.846753,10.287014,9.494316,8.955319,12.294344,-93808599,N
-0.394831,8.299535,7.684784,7.415777,10.32325,-92149671,N
-0.62182,9.757652,9.003193,8.845057,11.764431,-92594732,P
-0.47718,9.985252,9.332027,9.026418,12.187333,-93784058,N
-0.477093,9.937647,9.259321,9.043223,11.920275,-93829670,P
-0.499401,8.973478,8.320205,8.0047,11.027914,-91726316,N
-0.509518,9.651044,8.838842,8.746398,11.819748,-90961560,N
-0.49086,9.376024,8.76155,8.52238,11.457053,-93110580,N
-0.452048,9.343559,8.750841,8.391857,11.545044,-93546674,N
-0.440378,9.262553,8.519391,8.367765,11.172391,-94353666,P
-0.384523,9.394826,8.721928,8.547916,11.507189,-92559702,N
-0.469523,8.974238,7.964503,8.085795,10.859922,-90343166,P
-0.355592,8.59545,7.696213,7.734996,10.554145,-91918500,P
-0.527185,9.935228,9.280333,8.938269,12.082837,-91624159,N
-0.520602,8.197539,7.543803,7.30317,10.093653,-93566178,N
-0.473966,9.484025,8.704834,8.619208,11.498167,-92432032,P
-0.652728,9.279493,8.228978,8.206856,11.224577,-89294950,P
-0.397895,9.069353,8.322394,8.1898,11.116068,-92583655,N
-0.430827,8.854808,8.184793,7.937732,10.899458,-91998418,N
-0.46268,9.02389,8.204398,8.127995,11.084616,-91472697,N
-0.50778,9.237177,8.480529,8.385489,11.167063,-92885762,N
-0.617638,9.641408,8.59582,8.558143,11.597313,-89655526,P
-0.551714,10.2726,9.646399,9.366061,12.344899,-94331550,P
-0.579379,9.716073,9.051696,8.567886,11.741534,-94883035,N
-0.64007,8.908289,8.06809,8.043663,10.649725,-91402289,P
-0.341758,9.011157,8.093157,8.098947,11.090172,-91859163,N
-0.438169,8.673,7.872455,7.822845,10.49083,-92444115,P
-0.769202,9.722325,8.614683,8.531293,11.614733,-89783351,P
-0.422444,9.36999,8.349721,8.466742,11.375684,-89829108,P
-0.514921,10.185277,9.522081,9.25646,12.357235,-93284126,N
-0.614345,10.129666,9.29826,8.976515,12.168283,-91793382,P
-0.482717,9.417436,8.699015,8.467372,11.574716,-91171216,N
-0.53781,10.377078,9.970492,9.341895,12.905609,-94770666,N
-0.505818,9.537988,8.773849,8.562358,11.473977,-93400524,P
-1.353229,10.32417,9.370842,8.648748,12.242038,-92208876,P
-0.525185,8.409385,7.630461,7.558517,10.37011,-93016703,N
