@relation creditcard-weka.filters.unsupervised.instance.Resample-S1-Z5.0

@attribute Time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Amount numeric
@attribute Class {0,1}

@data
111395,0.153588,1.034325,-2.621405,-0.766976,4.077408,2.825711,-2.067393,-1.885523,0.984735,-2.472996,1.74765,-2.60755,0.964034,-0.39306,0.487641,0.923772,2.500808,1.377431,-1.578069,0.496656,-1.346991,0.124199,-1.730454,0.489679,0.860268,-0.078629,0.096031,0.232175,1,0
49999,0.966948,-0.457258,1.48131,2.538586,-0.282086,2.80056,-1.319038,0.783521,0.869591,0.312786,-1.130137,1.17085,1.00675,-1.329566,-2.318657,0.484751,-0.564742,0.426843,0.012103,0.034807,0.074522,0.615452,-0.37354,-1.614585,0.608053,0.360143,0.099303,0.020944,63.13,0
122265,-0.291651,1.006951,-0.381964,-0.325185,1.874289,0.259949,1.142632,-0.033304,-0.060141,-1.781932,0.267502,-0.168628,-0.131594,-2.899241,-0.019863,-0.736872,2.711812,-0.709021,-1.498325,-0.071749,0.123828,0.909626,-0.331791,-1.161326,-0.328955,0.728227,0.024149,-0.018846,8.12,0
151627,0.6025,-1.668636,-1.125454,3.908872,0.339089,2.213901,0.391725,0.475682,-0.855817,1.140476,0.436169,0.270232,-0.77733,0.600749,-0.602208,0.612524,-0.341614,-1.309386,-1.986348,0.808764,-0.042594,-1.462161,0.01886,-1.748331,-1.006409,-0.550544,-0.08593,0.045337,606.1,0
74953,-2.126682,1.621052,0.860996,-0.365373,0.086348,-0.752532,0.910763,-0.411763,1.133188,2.21712,1.668171,-0.134621,-1.083017,-1.017494,0.536325,0.324033,-0.511332,0.300755,0.12346,0.546139,-0.588559,-0.651792,0.089189,0.238189,-0.034353,-0.050761,-0.305755,-0.606925,13.48,0
144591,1.985193,-0.468804,-1.763733,-0.125014,0.385356,-0.180049,0.013921,-0.110958,0.402192,0.307271,-0.283859,0.123957,-0.29994,0.607989,0.181782,0.781761,-1.226435,0.719733,0.557588,-0.033816,0.129765,0.259177,-0.114727,-1.339347,0.023499,0.740326,-0.104593,-0.077688,77.9,0
32927,1.276269,0.160261,0.040427,0.236845,0.171811,0.013972,-0.020956,-0.01107,-0.200403,0.086707,0.512058,0.899208,0.861304,0.284217,0.371658,0.821109,-1.121713,0.284046,0.603493,0.007647,-0.270167,-0.81845,-0.036012,-0.83038,0.352907,0.146753,-0.033934,0.000047,13.99,0
33849,-0.030422,0.229233,-0.158902,-2.081884,0.549655,-0.592536,0.532435,-0.072444,-1.430071,0.58472,0.003061,-0.803373,-0.423847,0.204202,-0.965238,1.446044,-0.58017,-0.557952,0.669533,0.141421,0.303635,0.834264,-0.168532,-0.817393,-0.525575,-0.367483,0.417898,0.255898,15,0
164950,1.985415,-0.550566,-1.758994,-0.804295,1.835093,3.692371,-1.0918,1.009934,1.157968,-0.211267,0.057994,0.557037,0.00021,0.255845,1.476519,0.14568,-0.747665,-0.118834,-0.27172,-0.163337,-0.120014,-0.320936,0.392226,0.644137,-0.327451,-0.903507,0.079111,-0.033352,1,0
142482,2.070926,-0.194546,-1.166779,0.40072,-0.244556,-1.175426,0.050807,-0.215926,0.843981,0.13014,-1.202346,-0.636962,-1.84093,0.650873,0.262667,0.028421,-0.231358,-0.584576,0.214705,-0.342963,-0.321055,-0.884488,0.344992,-0.163227,-0.344095,0.211535,-0.083584,-0.065548,1.98,0
86822,1.992464,-0.143847,-0.757726,0.343499,-0.548835,-0.950526,-0.475199,-0.049752,1.366972,-0.697268,-0.457073,-0.001272,-0.55566,-1.171611,0.915639,0.575228,0.54068,0.245522,-0.218334,-0.230877,-0.265441,-0.609678,0.388044,-0.160853,-0.533592,-0.277764,0.02476,-0.011739,0.92,0
131784,-1.194488,-0.128779,0.754725,1.130346,0.667814,0.617952,-0.117159,0.65374,0.42836,-0.10347,-0.512761,-0.411015,-2.618907,0.434019,-1.276237,-0.432882,0.09212,0.322006,1.690776,-0.379115,-0.470898,-1.003836,0.908864,0.137464,-0.701522,-1.030967,-0.061558,-0.177682,16.18,0
62218,-0.102067,1.087526,1.620601,3.157346,-0.717904,0.718542,-1.320304,-2.402497,-1.24532,0.230415,-0.200764,-0.611382,-1.619531,1.079344,1.879307,0.141847,0.504893,-0.439794,-0.0775,0.687757,-1.416761,-0.22978,0.123425,0.314638,0.27309,0.063774,0.101924,0.248337,34.88,0
129846,2.110112,0.348139,-2.569144,0.436867,1.016571,-1.195636,0.757071,-0.475996,0.014806,-0.347996,-0.454232,0.300196,0.464712,-0.743759,-0.187421,-0.294214,0.779517,-0.349315,-0.068738,-0.131146,0.036256,0.31468,-0.035286,0.602127,0.418472,0.68803,-0.097613,-0.051416,7.54,0
128441,-0.108228,-4.629436,-1.756559,0.227064,-2.220264,-0.296588,0.715342,-0.438577,-0.019699,0.085168,-0.807405,-0.054037,0.594708,-0.3095,-0.299623,1.017053,0.431559,-1.724039,0.491303,2.343614,0.501398,-1.110671,-0.610144,-0.051397,-0.906057,-0.690964,-0.20704,0.16005,1180.68,0
42811,1.179795,-0.495565,0.870267,0.43094,-0.988046,0.226393,-0.849329,0.228569,-0.97084,0.969228,1.164319,0.39002,-0.170788,0.285937,0.674426,-1.117668,-0.303133,1.649172,-1.457723,-0.536459,-0.158141,-0.018061,0.018637,-0.026392,0.261879,-0.287874,0.07497,0.02676,29.5,0
124691,1.92921,-0.111014,-0.731555,1.454131,0.085496,0.150664,-0.092753,0.027582,0.764003,0.134808,0.125888,1.747395,0.441438,-0.213152,-2.470831,-0.647572,-0.190971,-0.482962,0.632808,-0.247287,-0.293983,-0.431595,0.179818,-0.407087,0.083841,-0.815711,0.043405,-0.055895,6,0
38225,-0.845753,1.111214,1.338148,0.481897,0.9546,0.237305,1.418864,-0.484342,-0.67648,0.734129,1.634745,0.961979,0.880068,-0.094021,0.510947,-0.611404,-0.479517,-0.475824,0.797091,0.21474,-0.360311,-0.595201,-0.036675,-0.334959,-0.235721,-0.733246,-0.324822,-0.236658,44.22,0
60805,1.232533,-0.847604,1.215548,-0.594174,-1.31274,0.410366,-1.23959,0.256733,-0.414396,0.529679,1.451151,1.015542,1.166142,-0.804613,-0.651502,0.874069,0.435885,-1.382675,0.600002,0.143824,0.219198,0.760828,-0.023218,0.080759,0.288853,-0.189308,0.070866,0.01868,25,0
116634,2.056764,-0.974614,-0.941017,-0.963586,-0.627273,-0.319676,-0.690016,-0.090079,-0.536606,0.869763,1.105837,0.716389,1.039469,-0.293158,-0.792763,1.115191,-0.070447,-1.069802,0.885401,0.157853,0.255154,0.662264,0.156083,0.812037,-0.128618,-0.267237,-0.02135,-0.045578,60.85,0
124471,0.864288,-3.45179,-0.40681,-0.119412,-2.331359,0.632323,-1.002424,0.210584,0.958645,0.37938,-0.141284,0.002409,-0.809178,-0.790463,-1.775443,1.213367,0.294658,-0.506241,1.092398,1.166104,0.522644,0.358998,-0.361656,-0.290997,-0.575563,-0.241332,-0.062806,0.056404,631.49,0
30797,-0.734131,0.282951,1.831494,-2.081301,-0.265284,-0.040574,0.023664,0.333474,-1.364502,0.188285,1.001421,-0.955746,-1.425497,0.148743,-0.02947,1.442501,-0.011029,-1.16909,0.149344,0.109324,-0.05541,-0.323371,-0.179635,-0.374708,0.196701,-0.510701,0.274047,0.104666,4.78,0
38541,-0.665552,-0.390917,2.230287,-2.614633,-0.656973,-0.126611,-0.461675,0.180221,-2.776446,0.745705,1.383196,-0.042114,0.954018,-0.431504,-0.343958,-0.170485,0.201136,-0.020284,-0.800845,-0.256542,-0.221308,-0.394124,-0.081309,-0.021459,0.071963,-0.483979,0.070943,0.060855,9,0
79736,1.302069,-0.456286,0.289713,-1.100895,-0.367862,0.439253,-0.700792,0.212232,1.959423,-1.113026,-1.520962,0.203441,-0.118096,-0.144228,1.659644,-0.312462,-0.358182,0.232674,0.727348,-0.131515,-0.080248,0.046087,-0.175593,-1.312585,0.603983,-0.569042,0.106319,0.017036,1,0
114350,1.882227,0.251165,-0.165758,4.056814,-0.087563,0.236572,-0.255125,0.096424,-0.097107,1.314816,-1.823096,-0.508251,-1.138743,-0.123172,-1.799418,0.361504,-0.273781,-0.443694,-1.329808,-0.398112,0.077133,0.476566,0.09993,-0.033187,0.055601,0.141151,-0.005873,-0.049902,0,0
152947,2.020018,-0.191104,-3.127869,-0.348747,2.604086,3.284104,-0.563822,0.834186,0.677984,-0.652959,0.179375,0.088698,-0.390044,-1.491587,0.000361,0.043612,1.157839,0.059716,-0.246152,-0.110868,-0.035589,0.098266,0.07824,0.631541,0.126193,0.659782,-0.02162,-0.036975,3.79,0
120509,1.919343,-0.277271,-1.605585,0.488439,0.029046,-1.28129,0.507794,-0.399367,0.710183,-0.079532,-1.044149,0.053951,-0.745958,0.616968,0.107896,-0.4824,-0.229425,-0.476938,0.208833,-0.133614,-0.06926,-0.225521,0.062505,-0.125355,0.120923,-0.376536,-0.047577,-0.047983,86.3,0
75357,-1.414766,1.611311,1.465663,0.041615,0.69562,1.005848,-0.186705,-3.472505,0.182079,0.267453,-0.856837,-0.004191,0.390785,-0.312114,1.188574,-0.028156,-0.518771,-0.136674,-0.304949,-0.602601,2.950908,-0.96834,0.148086,-0.830222,-0.048633,-0.505222,-0.163534,-0.286459,2.37,0
116007,1.879891,-0.615966,-0.249042,0.553154,-0.925293,-0.592178,-0.572081,-0.080826,1.245269,-0.020052,-0.957401,0.412958,0.240151,-0.265522,0.342689,0.316038,-0.480723,-0.010351,-0.290025,-0.074775,0.196644,0.67199,0.116079,0.11002,-0.300113,0.559709,-0.028922,-0.036747,64.99,0
151071,0.374831,-4.343481,-3.745421,-0.768406,-1.195409,-1.093851,1.397947,-0.879863,-2.145005,1.269964,-1.098116,-1.325422,-0.239923,0.636394,-0.444063,-1.238536,0.837612,-0.076478,-0.315794,1.66662,0.741203,0.222798,-1.043268,0.828988,0.269255,0.157742,-0.278748,0.101422,1071.5,0
129400,2.056293,-0.531629,-0.685487,0.458902,-0.418437,0.123104,-0.686786,0.063981,-0.657423,1.166019,0.605498,0.867743,0.507537,0.111113,-0.589465,-1.29966,-0.51712,1.642863,-1.007586,-0.629883,-0.264864,-0.157936,0.280026,0.641648,-0.130461,-0.705195,0.058648,-0.036656,2,0
117648,2.037161,0.111297,-2.389307,0.575155,0.662294,-1.81212,1.137241,-0.725025,-0.225855,0.23678,-0.71753,0.345981,0.199674,0.778635,-0.309485,-0.824588,-0.120665,-0.731387,-0.022361,-0.123058,0.305276,0.97654,-0.233823,0.163155,0.675176,0.713175,-0.131238,-0.082525,57.4,0
169301,-0.483818,-0.732984,0.512948,-1.634409,0.18149,-1.494237,-0.397937,0.031051,-0.438438,-0.758363,-0.726609,-1.56226,-0.937277,-2.058065,-0.244296,1.956758,1.140053,-0.248698,-0.555308,0.210259,0.330229,0.612974,-0.006112,-0.101124,0.146665,-0.175657,-0.048918,-0.001232,49,0
127295,-0.927069,0.188812,0.51298,-1.022831,0.518427,-0.43783,-0.14153,0.025055,1.51272,0.7535,0.673101,0.267217,-1.180524,-0.214696,-0.25835,0.363857,-0.996959,0.409096,0.048173,-0.063045,-0.243652,-0.169272,0.097826,0.717546,-1.274702,-0.527027,0.271056,0.154889,3.7,0
34688,-3.107842,2.636109,-0.413116,-0.504392,-0.528933,-0.676338,0.003684,0.836795,0.735282,1.695234,-1.077964,0.591411,1.310113,-0.055604,0.880666,0.512902,-0.506256,-0.261252,0.102522,0.814531,-0.49867,-0.849129,0.162565,-0.473495,0.455576,0.170576,0.893319,0.545331,10.99,0
115225,-1.317931,0.673558,1.690555,-2.114229,-0.827597,1.03104,-2.008317,-3.894382,0.157009,0.445871,-1.090924,-0.435537,0.688503,-1.152575,0.148223,1.593886,-0.052703,-0.473022,0.080668,-0.648957,4.265216,0.173198,0.153931,0.652249,-0.51988,-0.167486,0.241541,0.005052,9.99,0
128398,1.455217,-1.462777,-0.407451,0.702676,-1.101283,0.284555,-0.63467,0.279573,1.837617,-0.21593,-0.102981,0.342374,-1.982871,0.136856,-0.925635,0.087053,-0.336301,0.429667,0.532829,0.129631,-0.064613,-0.501377,0.092005,-0.455627,-0.490644,-0.557763,-0.002325,-0.007543,247,0
68423,-1.918727,1.641342,1.916409,0.34739,-1.007567,-0.304451,-0.461625,1.225711,-1.008067,-0.090034,0.727137,0.119866,-1.013765,0.705079,-0.434668,1.81308,-0.812456,0.495974,-1.521909,-0.122289,0.069019,-0.139778,-0.071797,0.519689,0.123479,0.720471,0.054018,0.040964,7.05,0
74266,-0.344729,1.179323,1.304252,0.055549,0.090331,-0.958509,0.773352,-0.117081,-0.510929,-0.536363,-0.086305,0.322576,0.879013,-0.580535,0.810999,0.348878,-0.036967,-0.229188,-0.095033,0.168623,-0.253742,-0.628067,-0.018117,0.349177,-0.133101,0.069562,0.249651,0.100071,5.99,0
138213,2.038355,-0.368271,-0.68387,0.234597,-0.118045,0.250019,-0.60841,0.026681,1.368307,-0.198968,-1.517874,0.688166,1.190667,-0.441499,0.471563,0.275366,-0.846679,0.363028,0.054111,-0.107616,0.149577,0.699509,0.051334,0.081303,0.052978,-0.206048,0.041831,-0.034809,9.99,0
46269,1.058896,-0.035216,1.166125,1.234693,-0.737172,0.058494,-0.519401,0.142747,0.411004,-0.068468,-0.166717,0.45992,0.515629,-0.069223,1.623548,0.37189,-0.449482,-0.154072,-1.075991,-0.047981,0.158408,0.458669,-0.014264,0.085758,0.264157,-0.337097,0.073666,0.044743,45,0
134624,-0.257943,0.822171,0.502579,-0.552333,0.809643,-1.076732,1.082515,-0.238016,-0.219441,-0.954326,1.156729,-0.669091,-1.99025,-0.643066,0.203978,0.414288,0.246244,1.321882,-0.228663,-0.089298,0.146249,0.490296,-0.59739,-0.046292,1.062697,-0.006974,-0.289552,-0.337495,5.35,0
34810,0.838093,-0.902561,0.193921,0.507344,-0.57479,0.512545,-0.276439,0.154397,-1.372785,0.860647,1.523402,0.799382,0.347785,0.451532,0.603575,-1.728711,0.095182,0.890364,-1.733523,-0.196463,-0.064644,-0.07109,-0.152118,-0.301024,0.317771,-0.258698,0.03743,0.044107,199.6,0
149048,-5.138779,2.890652,-4.620139,-0.800526,-3.397199,-0.391499,-0.484618,3.113641,-0.085476,-0.262943,-0.217927,1.815929,-0.112862,2.51211,-0.986341,0.91569,0.625611,0.130878,0.061294,-0.797255,-0.280874,-0.414706,0.236142,0.800689,0.572941,-0.086894,0.536895,-0.651864,289,0
88277,2.020246,0.155289,-1.59146,0.339786,0.432965,-0.650306,0.124347,-0.133475,0.135898,-0.225975,1.394843,1.197859,0.512289,-0.749235,-0.571048,0.431611,0.258507,0.057084,0.268129,-0.115675,-0.29439,-0.751124,0.344149,0.685258,-0.293912,0.140731,-0.062483,-0.037597,1.29,0
144403,1.980819,0.192581,-1.710876,0.556174,0.239941,-1.482774,0.425338,-0.489145,0.367694,-0.532665,-0.095047,0.834616,1.442761,-1.005826,0.744023,0.137539,0.318691,0.328088,-0.458358,-0.033428,0.236851,0.840105,-0.071702,0.02408,0.286222,-0.113085,-0.000448,-0.021,43.26,0
163025,1.982415,-0.382255,-0.447456,0.144896,-0.555899,-0.320512,-0.622246,0.124178,1.245816,-0.025939,0.456684,0.524227,-0.945249,0.448625,0.504116,0.57868,-0.991158,0.758456,0.296496,-0.288131,-0.104272,-0.242842,0.30531,-0.493651,-0.37955,-0.915984,0.04847,-0.043229,1,0
129325,1.779044,-0.570654,-0.917698,0.721007,-0.040153,0.239573,-0.07766,0.021584,0.783226,-0.051353,0.593523,2.035596,0.865401,-0.32933,-2.410231,-0.67611,0.005775,-0.810889,0.769976,0.032932,-0.252397,-0.551048,0.215828,0.759445,-0.16274,0.035131,-0.045699,-0.04266,97.66,0
126964,2.132608,-1.151425,-1.345644,-1.055287,-0.586834,-0.174381,-0.882071,0.129237,-0.03607,1.00338,0.140685,-1.397336,-2.604325,0.482874,-0.373149,1.244469,0.076235,-0.554256,0.994875,-0.12207,0.257252,0.564987,0.100317,0.254295,-0.066221,-0.116739,-0.04721,-0.067513,37.29,0
81824,1.240796,0.356626,0.144658,0.550659,0.06197,-0.378559,0.053771,-0.086892,-0.066267,-0.349087,-0.03182,0.622186,1.060247,-0.438434,1.285261,0.25379,0.09703,-0.72797,-0.426207,-0.051978,-0.275086,-0.716522,0.105679,-0.30476,0.218397,0.143872,-0.001719,0.025305,0.89,0
80298,-0.80922,1.089048,1.817309,0.437871,0.080895,-0.44431,0.79889,-0.092322,-0.88404,-0.644319,0.52241,0.455497,0.959277,-0.497554,1.479738,-0.326419,0.635877,-0.694528,0.215234,0.102893,-0.159147,-0.447087,0.009162,0.388165,-0.034324,0.22498,-0.058677,0.077619,34.99,0
60759,-1.664797,1.089283,0.623686,1.276688,0.552669,0.232988,0.287943,0.649632,-1.152565,-0.717151,1.890691,-0.034853,-1.170208,-0.392709,1.384065,-0.112097,1.624185,0.359766,0.244953,-0.309846,-0.040137,-0.126722,0.067665,-0.451928,0.203458,-0.245654,-0.155922,-0.04777,46,0
113547,2.055797,-0.326668,-2.752041,-0.842316,2.463072,3.173856,-0.432126,0.727706,0.608606,-0.075186,0.063504,0.350564,-0.141238,0.690972,1.275257,-0.371962,-0.601957,-0.05264,-0.33059,-0.18037,0.269765,0.844627,0.020675,0.726212,0.366624,-0.398828,0.027735,-0.060282,1,0
61814,1.075727,-0.276552,1.318751,0.75204,-0.971271,0.363395,-0.810891,0.35528,0.684676,-0.1107,1.335062,1.172551,-0.303048,-0.127766,-0.241342,0.016855,-0.060173,-0.230657,-0.185884,-0.136372,0.000247,0.176918,0.073498,0.254443,0.115998,0.317029,0.028068,0.015689,11.5,0
69208,1.071553,-1.329744,0.32012,-0.872075,-1.090845,0.318834,-0.942703,0.132381,-0.543619,0.706991,0.276405,-0.516326,0.103261,-0.210194,0.561311,2.056207,-0.593349,0.103176,0.898471,0.477077,0.459473,0.83134,-0.410567,-0.78272,0.47579,-0.012419,-0.00365,0.033977,189,0
129629,-1.47626,1.434628,-0.582624,-2.788252,0.456257,-0.556797,0.414721,0.913913,-0.226725,-1.189383,-0.091748,0.614547,-0.465446,0.971365,-1.117531,0.909412,-0.923813,-0.004886,-0.317557,-0.164752,-0.228311,-0.885666,-0.049729,0.079643,0.067207,0.368217,0.072079,0.086992,4,0
61933,1.235975,0.010672,0.607343,0.889493,-0.648462,-0.606438,-0.151362,-0.089944,0.647883,-0.205036,-0.818892,0.367864,-0.261902,-0.153547,-0.379433,-0.357547,0.100963,-0.541169,0.190085,-0.147497,-0.09423,-0.019205,-0.080823,0.454022,0.581557,0.439061,-0.016118,0.009559,1,0
67425,-0.858475,0.126095,0.249779,0.425951,-0.085943,-0.667292,-0.021065,0.315956,-1.507255,0.531416,-1.618537,-0.172291,0.482359,0.331742,-0.064103,-2.017683,0.341975,1.405329,0.07171,-0.12745,-0.195874,-0.196514,0.053618,-0.163701,-0.366551,-0.296628,0.353092,0.106429,54.74,0
84551,-0.251548,0.34759,1.978937,-1.321495,-0.704019,-0.711897,0.07528,0.020135,1.187962,-1.520359,-0.506709,0.717956,0.419057,-0.367517,1.003147,-0.556492,-0.162232,0.288675,0.694456,-0.034031,0.067058,0.419741,-0.196582,0.411788,0.078948,-0.728438,0.122625,0.042654,1,0
3177,1.217538,0.204463,0.534669,0.504059,-0.415855,-0.665695,-0.036508,-0.062229,-0.224706,0.101179,1.492892,1.093143,0.297804,0.422442,0.32414,0.496517,-0.678155,-0.054693,0.170734,-0.077839,-0.205073,-0.626736,0.123036,0.325954,0.189827,0.07701,-0.032438,0.008969,1.79,0
154269,-1.282305,2.085233,-1.250525,-0.51122,0.005525,-1.236944,0.32193,0.681901,0.002431,-0.390623,-0.329945,0.932323,1.085103,-0.77324,-0.413587,0.337405,0.783193,-0.465145,-0.508458,0.225314,-0.309924,-0.758368,0.266717,1.060515,-0.247828,0.09859,0.307988,0.132602,8.99,0
34882,-0.534715,-0.873007,1.948167,-2.595465,-0.875949,0.387263,-0.024544,-0.044167,-2.42422,0.947289,1.071531,-0.289793,1.103539,-0.763124,-0.25248,-0.102535,-0.106322,0.496661,-0.921192,0.046992,0.114203,0.648268,0.028324,-0.310712,-0.053782,-0.255788,-0.069317,-0.114963,126,0
38008,-2.141835,-1.715727,1.269922,-0.749461,-2.300875,1.127727,2.522861,0.090026,0.035983,-1.444576,0.584558,0.798074,0.473953,-0.4626,-1.072612,0.777947,-0.816622,0.532158,-0.222979,1.772784,0.39721,-0.012747,1.562463,-0.021097,0.246108,0.828088,-0.005133,0.197222,750,0
74951,-1.015733,0.26817,1.139752,-0.492689,1.409972,-0.813161,0.798206,-0.319042,-0.216723,-0.588865,-1.069051,-0.262016,0.628756,-0.796602,0.528674,0.828849,-0.771918,0.066519,-0.333978,-0.002786,-0.294718,-0.727049,0.179702,-0.6719,-0.139624,-0.059357,-0.212094,-0.065232,1.98,0
19378,1.144455,-0.421195,1.017588,-0.672677,-0.96643,0.004188,-0.88423,0.212373,2.956095,-1.308119,2.298238,-1.393259,0.742822,1.662872,0.170301,-0.530342,0.657446,0.602922,0.286893,-0.217834,-0.086397,0.187494,-0.006799,-0.039255,0.345384,-0.711293,0.072789,0.015361,10.85,0
111119,2.076089,0.004229,-1.548748,0.119827,0.656727,-0.115023,-0.063023,-0.158568,1.828759,-0.306339,1.389042,-1.747676,1.645467,2.088811,-0.437172,0.027209,-0.233147,1.002574,0.064081,-0.24969,0.130062,0.740305,-0.055918,-0.007698,0.364223,-0.466553,-0.025049,-0.070471,1,0
164117,-1.931769,-0.691516,-0.218049,1.433256,-2.187658,0.934995,3.115527,0.094724,-0.902347,-1.077875,-0.93685,0.547183,1.475216,0.22795,0.380153,-0.250142,-0.109733,0.295602,0.269775,1.789028,0.601668,0.560027,1.665401,-0.085602,0.256549,-0.508149,0.062594,0.226933,789.71,0
36593,1.233423,-1.327998,-0.029141,-1.085476,-1.36952,-0.958736,-0.385144,-0.429394,-2.035682,1.277615,-0.485839,-0.053539,1.691187,-0.589364,-0.514639,-1.02385,0.804517,-0.455797,-0.006241,0.047752,-0.100682,-0.055085,-0.236924,0.452085,0.66693,-0.085224,-0.004124,0.039089,168.3,0
72639,-1.885984,1.544625,0.892467,0.108131,-1.479409,0.176344,-1.235871,1.434311,0.015997,-0.604634,0.070495,1.07451,-0.085938,0.469406,-0.750896,0.678617,-0.048786,0.633649,0.510961,-0.446744,0.225313,0.097921,0.039288,0.012774,-0.1818,0.219053,-1.031994,-0.168159,4.66,0
93240,1.939531,-0.151738,-1.268835,0.194839,0.88284,0.965263,-0.259832,0.193059,1.600066,-0.261106,1.972693,-1.338715,1.688618,1.949623,-0.588426,-0.625852,0.789113,-1.239128,-0.596712,-0.330021,-0.348773,-0.550348,0.345295,-1.692182,-0.481378,0.2714,-0.052275,-0.093651,1.79,0
61781,1.23444,-0.236962,1.196223,0.147476,-1.137874,-0.444273,-0.640828,-0.006487,0.954652,-0.411524,-0.49013,0.94163,0.979811,-0.632823,0.194774,0.117656,-0.126843,-0.504419,0.228506,-0.022863,-0.112912,-0.06754,0.057484,0.498749,0.146283,0.987707,-0.026515,0.016918,0,0
38941,-1.15501,-0.188793,0.74561,-2.640248,-0.704711,-1.968866,0.2468,0.286537,1.53398,-2.405122,-0.622767,0.13743,-1.888036,0.797649,0.785472,-1.046796,0.37221,0.027586,0.799121,-0.10594,0.047418,-0.137681,0.058423,0.68009,-0.067381,-1.103251,0.034316,0.005449,57.01,0
110133,-1.073485,1.113818,0.818752,1.604599,-1.698019,1.847856,0.456243,-3.658735,1.498777,-0.881336,0.048649,-1.118037,2.879586,1.060786,-1.457754,-0.677298,1.223304,-0.769123,0.729222,-1.111161,2.112484,-2.866398,-1.599129,-0.074908,1.067839,-0.717412,0.724945,0.018568,540.68,0
47248,1.119066,-1.49195,0.171312,-2.474114,-1.769604,-1.24356,-0.51241,-0.250912,1.180168,-0.858796,-0.553918,0.55074,-0.016118,-0.018106,1.332901,-2.571734,0.386167,1.492019,0.380669,-0.215939,-0.266761,-0.360029,-0.179977,0.377056,0.556046,-0.748371,0.078084,0.056091,159.98,0
34319,-0.711571,1.444117,1.46168,1.160235,-0.472866,-0.527673,0.130638,0.422314,-0.686221,-0.190517,-0.561531,0.18299,0.463481,0.41458,1.340538,-0.026725,-0.032459,0.195488,0.623813,0.09442,0.026124,0.114595,-0.045468,0.376538,-0.252635,-0.378153,0.295648,0.151056,2,0
137143,1.972054,0.543761,-3.213745,1.381475,1.368908,-0.581243,0.264215,-0.007885,0.263909,-0.940036,0.416887,-1.455707,-2.255176,-2.583646,0.595342,1.784719,1.63402,2.732058,-0.420351,-0.177521,0.022466,0.018804,-0.248338,-1.809598,0.370144,-0.350443,0.022192,0.005959,42.99,0
142688,-4.123975,3.231167,-0.881855,-1.812676,-0.954671,0.110414,-0.689731,0.866546,2.454547,2.684745,0.25276,0.656067,-0.618181,-0.26613,-0.126826,0.516613,-0.771336,0.450499,0.046463,0.689244,-0.120159,-0.728267,0.21426,0.251703,0.156372,-0.400914,-0.828546,0.443831,0.76,0
107905,2.211433,-0.559575,-1.17923,-0.690918,-0.460879,-1.180541,-0.436534,-0.449364,0.699346,0.498387,0.648736,-2.993525,1.901075,1.450556,-0.405562,0.767826,0.983199,-1.125598,0.093732,-0.05005,0.302247,1.105791,0.077095,1.148669,0.154408,-0.029212,-0.069756,-0.060847,15,0
126183,-0.453285,1.241689,0.118657,-0.688547,0.496018,-1.179493,1.027779,-0.259511,0.146122,0.178252,-0.647757,0.865577,1.327955,-0.289619,-0.513775,-0.198805,-0.498042,-0.947531,-0.152676,0.286299,-0.30993,-0.509106,0.064136,0.06973,-0.344759,0.143101,0.472248,0.229316,1.78,0
166229,1.963039,-0.005744,-2.581488,0.416692,0.760384,-0.993429,0.574458,-0.22892,0.06459,-0.138296,1.016743,-0.102007,-1.789425,-0.099101,-0.657241,-0.035777,0.709344,0.369174,0.161817,-0.166234,0.10216,0.254453,-0.044612,0.647391,0.277507,0.663117,-0.124257,-0.05638,55,0
